,lat,lon,objectid,treeid,height,spread,diameter,notes,scientific,common,state_id,site_address,date_height,date_spread,circumf,date_circumference,year_designated,date_desig,ownership,neighborhood,neighborhood_cd,plaque_adjustment_date,plaque_notes
140,45.57866319,-122.704891,140,177,76,77,45,"in right-of-way, north side between N Washburne Ave and N Wabash Ave",Acer saccharum,Sugar maple,1N1E08DD  6100,3715 N BALDWIN ST,2018/10/16 20:43:28+00,2018/10/16 20:44:53+00,11.8,2018/10/16 20:45:51+00,1998,1998/04/09 00:00:00+00,Right Of Way,KENTON,32,2018/10/16 20:45:55+00,
141,45.56129948,-122.6960866,141,178,41,71,39,"no sidewalks, but in right of way from street center, south side west of N Greeley Ave",Pinus pinea,Italian stone pine,1N1E21BA  8500,2856 N EMERSON CT,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,10.17,2018/08/10 00:00:00+00,1998,1998/04/09 00:00:00+00,Right Of Way,OVERLOOK,47,2018/08/10 00:00:00+00,
142,45.49566504,-122.6762649,142,179,92,80,62,This tree is in a undeveloped corner lot on the SW corner of SW Lane and SW Corbett; it is known as the Corbett Oak.,Quercus garryana,Oregon white oak,1S1E10CA  9400,Heritage Tree Park,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.35,2018/08/10 00:00:00+00,1998,1998/07/01 00:00:00+00,"Public, Portland Parks & Rec",SOUTH PORTLAND,59,2018/08/10 00:00:00+00,
143,45.48247491,-122.6175166,143,180,76,55,44,This tree is on the west side between SE Harold St and SE Ellis St,Aesculus flava,Yellow buckeye,1S2E18CB  2100,5511 SE 44TH AVE,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,11.5,2018/09/06 00:00:00+00,1998,1998/07/01 00:00:00+00,Right Of Way,WOODSTOCK,66,2018/09/06 00:00:00+00,
144,45.50548591,-122.6480195,144,184,84,77,63,This tree is adjacent to the intersection of SE Hickory St. and SE Tamarack Ave.,Umbellularia californica,Oregon myrtle,1S1E02DC  11700,2408 SE 16TH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.48,2018/08/10 00:00:00+00,1998,1998/07/01 00:00:00+00,"Private, Rear Yard, Corner Lot",HOSFORD-ABERNETHY,29,2018/08/10 00:00:00+00,
145,45.51470774,-122.6063566,145,185,85,40,49,"This tree is on the east side of the lot, between SE Taylor St and SE Salmon.",Calocedrus decurrens,Incense cedar,1S2E06AC  12900,1144 SE 55TH AVE,,,12.8,,1998,1998/07/01 00:00:00+00,"Private, Side Yard",MT. TABOR,42,,
146,45.48210771,-122.6176531,146,186,39,58,29,"city right of way, north side between SE 43rd Ave and SE 44th Ave",Carpinus caroliniana,American hornbeam,1S2E18CB  1900,4327 SE ELLIS ST,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,7.7,2018/09/06 00:00:00+00,1998,1998/07/01 00:00:00+00,Right Of Way,WOODSTOCK,66,2018/09/06 00:00:00+00,
147,45.48029686,-122.6291618,147,187,89,57,41,"Southern of a pair of female Heritage Ginkos, 100 yards from Woodstock Blvd on the Reed campus main driveway.",Ginkgo biloba,Ginkgo,1S1E13    100,3203 SE WOODSTOCK BLVD,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,10.8,2018/09/06 00:00:00+00,1998,1998/07/01 00:00:00+00,Private (Reed Campus),REED,53,2018/09/06 00:00:00+00,
148,45.48041694,-122.6291594,148,188,81,64,39,"Northern of a pair of female Heritage Ginkos, 100 yards from Woodstock Blvd on the Reed campus main driveway.",Ginkgo biloba,Ginkgo,1S1E13    100,3203 SE WOODSTOCK BLVD,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,10.2,2018/09/06 00:00:00+00,1998,1998/07/01 00:00:00+00,Private (Reed Campus),REED,53,2018/09/06 00:00:00+00,
149,45.53292442,-122.7104294,149,189,39,21,20,"This is one of a pair of Heritage Umbrella Pines at this address, planted around 1920. South tree",Sciadopitys verticillata,Umbrella pine,1N1E32AB  2400,2870 NW CORNELL RD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,5.2,2018/08/10 00:00:00+00,1998,1998/07/01 00:00:00+00,"Private, Front Yard",HILLSIDE,28,2018/08/10 00:00:00+00,
150,45.53295359,-122.710402,150,190,32,25,21,"This is one of a pair of Heritage Umbrella Pines at this address, planted around 1920. North tree",Sciadopitys verticillata,Umbrella pine,1N1E32AB  2400,2870 NW CORNELL RD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,5.5,2018/08/10 00:00:00+00,1998,1998/07/01 00:00:00+00,"Private, Front Yard",HILLSIDE,28,2018/08/10 00:00:00+00,
151,45.51975995,-122.6203808,151,192,60,69,49,This tree is best viewed from SE Oak Ct.,Zelkova serrata,Zelkova,1N1E36DD  10300,4066 SE OAK ST,,,12.9,,1998,1998/11/04 00:00:00+00,"Private, Rear Yard",LAURELHURST,35,,
152,45.51320127,-122.6173855,152,193,70,90,74,This tree is only partially visible from the street.,Fagus sylvatica,European beech,1S2E06BC  17300,4343 SE MADISON ST,,,19.4,,1998,1998/11/04 00:00:00+00,"Private, Rear Yard",SUNNYSIDE,63,,
153,45.48386174,-122.6143168,153,194,66,61,23,"Southern tree in Woodstock Park, on the west side, along SE 47th Ave.",Carya illinoinensis,Pecan,1S2E18BD  8700,SE STEELE & 47TH,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,6.04,2018/09/06 00:00:00+00,1998,1998/11/04 00:00:00+00,Portland Parks & Recreation,WOODSTOCK,66,2018/09/06 00:00:00+00,
154,45.48399858,-122.6143212,154,195,52,63,26,"Northern tree in Woodstock Park, on the west side, along SE 47th Ave.",Carya illinoinensis,Pecan,1S2E18BD  8700,SE STEELE & 47TH,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,6.7,2018/09/06 00:00:00+00,1998,1998/11/04 00:00:00+00,Portland Parks & Recreation,WOODSTOCK,66,2018/09/06 00:00:00+00,
155,45.47756867,-122.6059892,155,196,23,29,19,This tree is on the north side between SE 52nd Ave and SE 57th Ave.,Aesculus californica,California buckeye,1S2E18DC  7000,5527 SE TOLMAN ST,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,5,2018/09/06 00:00:00+00,1998,1998/11/04 00:00:00+00,"Private, Front Yard",WOODSTOCK,66,2018/09/06 00:00:00+00,
156,45.47778361,-122.6061705,156,197,35,34,16,This tree is set back from the street and not very visible.,Pinus monophylla,Single-needle pinyon,1S2E18DC  7000,5527 SE TOLMAN ST,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,4.1,2018/09/06 00:00:00+00,1998,1998/11/04 00:00:00+00,"Private, Front Yard",WOODSTOCK,66,2018/09/06 00:00:00+00,
157,45.58211556,-122.7490651,157,198,106,88,60,This is the easternmost tree in a row of three Heritage White Oaks. It is on the south side between N Polk Ave and N Pierce Ave.,Quercus garryana,Oregon white oak,1N1W12DA  4000,7654 N CRAWFORD ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,15.6,2018/08/10 00:00:00+00,1998,1998/11/04 00:00:00+00,Portland Parks and Recreation,CATHEDRAL PARK,13,2018/08/10 00:00:00+00,
158,45.58215483,-122.7489067,158,199,111,98,55,This is the center tree in a row of three Heritage White Oaks. It is on the south side between N Polk Ave and N Pierce Ave.,Quercus garryana,Oregon white oak,1N1W12DA  4000,7654 N CRAWFORD ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.4,2018/08/10 00:00:00+00,1998,1998/11/04 00:00:00+00,Portland Parks & Recreation,CATHEDRAL PARK,13,2018/08/10 00:00:00+00,New plaque 2018
159,45.56625977,-122.6980837,159,201,93,30,52,south side between N Curtis Ave and N Villard Ave,Calocedrus decurrens,Incense cedar,1N1E16CC  600,3022 N AINSWORTH ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,13.5,2018/08/10 00:00:00+00,1998,1998/11/04 00:00:00+00,"Private, Front Yard",OVERLOOK,47,2018/08/10 00:00:00+00,
160,45.56631136,-122.6920003,160,202,49,52,36,This tree is found along N. Ainsworth St.,Pinus engelmannii,Apache pine,1N1E16DC  9300,5936 N DELAWARE AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,9.34,2018/08/10 00:00:00+00,1998,1998/11/04 00:00:00+00,Right Of Way,OVERLOOK,47,2018/08/10 00:00:00+00,
161,45.55080718,-122.641478,161,203,28,53,50,south side between NE 23rd Ave and NE 24th Ave,Cercis siliquastrum,Judas tree,1N1E23DD  20100,2336 NE RIDGEWOOD DR,2019/09/27 17:25:30+00,2019/09/27 17:25:34+00,13.1,2019/09/27 17:25:44+00,1998,1998/11/04 00:00:00+00,"Private, Front Yard",ALAMEDA,1,2019/09/27 22:17:57+00,Damaged and needs replaced. 
162,45.49371575,-122.6564846,162,204,56,60,47,This tree is a Gravenstein Apple in the upaved part of SE Center St. It is possibly the last remaining tree of an extensive apple orchard planted by Gideon Tibbetts who came to Oregon in 1847 and died in 1887.,Malus x domestica 'Gravenstein',Gravenstein apple,1S1E11CC  200,4017 SE 9TH AVE,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,12.3,2018/08/22 00:00:00+00,1999,1999/10/21 00:00:00+00,Right Of Way (Center St),BROOKLYN,11,2018/08/22 00:00:00+00,
163,45.50952169,-122.6099928,163,205,57,30,21,Female,Ginkgo biloba,Ginkgo,1S2E06DB  22000,1836 SE 51ST AVE,2019/09/03 19:28:12+00,2019/09/03 19:27:49+00,5.7,2019/09/03 19:28:03+00,1999,1999/10/21 00:00:00+00,Right Of Way,MT. TABOR,42,2019/09/03 21:46:08+00,Damaged and needs replaced. 
164,45.51723511,-122.5975045,164,207,77,54,33,"On April 12, 1973, a four-inch Sophora japonica seedling was given to Elaine Cogan (then the Chair of the Portland Development Commission) by Pat Nixon at the White House in recognition of the outstanding design of Pettygrove Park. According to Mrs Nixo*",Styphnolobium japonicum syn. Sophora japonica,Japanese pagoda tree,1S2E05BB  8300,6436 SE MORRISON ST,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,8.7,2016/03/01 00:00:00+00,1999,,"Private, Side Yard",MT. TABOR,42,,
165,45.51302698,-122.6024267,165,208,94,54,49,Pair of two Both Strikingly healthy and huge,Fagus sylvatica,European beech,1S2E06AD  4800,5925 SE MADISON ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,12.87,2018/08/10 00:00:00+00,1999,1999/10/21 00:00:00+00,"Private, Front Yard",MT. TABOR,42,2018/08/10 00:00:00+00,
166,45.51303772,-122.6022963,166,209,104,57,53,Pair of two Both Strikingly healthy and huge,Cedrus deodara,Deodar cedar,1S2E06AD  4800,5925 SE MADISON ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,13.4,2018/08/10 00:00:00+00,1999,1999/10/21 00:00:00+00,"Private, Front Yard",MT. TABOR,42,2018/08/10 00:00:00+00,
167,45.52109991,-122.6484742,167,210,115,88,59,Big 13',Ulmus glabra,Wych elm,1N1E35DC  12000,222 SE 17TH AVE,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,15.45,,1999,1999/10/21 00:00:00+00,Right Of Way,BUCKMAN,12,,
168,45.54091515,-122.6400402,168,212,73,85,49,Big 13',Platanus occidentalis,American sycamore,1N1E25CB  3500,2524 NE 25TH AVE,,,12.9,,1999,1999/10/21 00:00:00+00,Right Of Way,IRVINGTON,31,,
169,45.54756379,-122.6474748,169,213,25,35,35,This tree is perhaps 80 years old.,Prunus pendula,Weeping cherry,1N1E26AB  2400,3403 NE 18TH AVE,,,9.2,,1999,1999/10/21 00:00:00+00,"Private, Rear Yard",IRVINGTON,31,,
170,45.52574336,-122.611271,170,214,107,85,43,,Liquidambar styraciflua,American sweetgum,1N2E31CA  2300,5104 NE FLANDERS ST,2019/09/05 17:50:34+00,2019/09/05 17:50:43+00,11.8,2019/09/05 17:50:49+00,1999,1999/10/21 00:00:00+00,Right Of Way,NORTH TABOR,44,2019/09/05 21:47:45+00,Damaged and needs replaced 
171,45.4819587,-122.6930496,171,216,102,100,65,This is a fabulous strong limbed tree.,Quercus garryana,Oregon white oak,1S1E16CA  500,5739 SW CHELTENHAM DR,,,17.1,,1999,1999/10/21 00:00:00+00,"Private, Rear Yard",HILLSDALE,27,,
172,45.52164729,-122.6705226,172,217,15,27,30,55SW ash and Natio parkway Bill Naito's Favorite Tree First Gift from Sapporo,Prunus x yedoensis,Yoshino cherry,1N1E34DC  1400,65 SW NAITO PKWY,2019/09/11 19:53:59+00,2019/09/11 19:53:56+00,8,2019/09/11 19:54:07+00,1999,1999/10/21 00:00:00+00,Right Of Way,OLD TOWN/CHINATOWN,46,2019/09/11 21:48:42+00,Good condition 
173,45.51797138,-122.6951445,173,218,70,50,37,This tree is in a courtyard adjacent to the street.,Platanus x acerifolia,London planetree,1S1E04BA9 70000,2024 SW HOWARDS WAY,,,9.7,,1999,1999/10/21 00:00:00+00,"Private, Front Yard",GOOSE HOLLOW,23,,
174,45.51534134,-122.6807529,174,219,105,90,52,12' 6',Ulmus x hollandica,Dutch elm,1S1E03BC  800,1225 SW 6TH AVE,2019/09/11 18:43:44+00,2019/09/11 18:43:42+00,14,2019/09/11 18:43:40+00,1999,1999/10/21 00:00:00+00,Right Of Way,DOWNTOWN,17,2019/09/11 21:49:36+00,Good condition 
175,45.51857774,-122.7058344,175,220,84,48,31,"This tree is on Rose Garden Way, next to the southeast corner parking lot. Since this tree is large and planted on city property, it is hypothesized that Ernie Fischer, once curator of Hoyt Arboretum, collected or acquired the seed from Mexico or Englan*",Pinus rudis,Endlicher pine,1S1E05    100,2403 SW JEFFERSON ST,2019/09/10 19:40:52+00,2019/09/10 19:40:58+00,10.4,2019/09/10 19:41:01+00,1999,1999/10/21 00:00:00+00,Portland Parks & Recreation (Washington Park),ARLINGTON HEIGHTS,5,2019/09/10 21:50:46+00,Good condition 
176,45.51091866,-122.6980615,176,221,103,46,84,largest to date  23' 3'',Sequoiadendron giganteum,Giant sequoia,1S1E04CB  2500,2234-2238 SW VISTA AVE,,,22,,1999,1999/10/21 00:00:00+00,"Private, Front Yard (adj to street)",SOUTHWEST HILLS,60,,
177,45.52754153,-122.6945375,177,231,86,64,47,Grove of 3     10'   5'',Ulmus americana,American elm,1N1E33BD  8700,625-635 NW 21ST AVE,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,10.2,2018/09/12 00:00:00+00,1999,1999/10/21 00:00:00+00,Right Of Way,NORTHWEST DISTRICT,45,2018/09/12 00:00:00+00,
178,45.54356735,-122.5985756,178,233,64,25,23,From Holland Bulb Industry Tall  5' 3''  Suberb,Cryptomeria japonica,Cryptomeria,1N2E29BC  7000,6232 NE STANTON ST,2018/08/16 00:00:00+00,2018/08/16 00:00:00+00,6.1,2018/08/16 00:00:00+00,1999,1999/10/21 00:00:00+00,"Private, Front Yard, Corner Lot",ROSE CITY PARK,55,2018/08/16 00:00:00+00,
179,45.5875147,-122.7107281,179,235,65,82,50,"This tree is against the main building, next to the parking lot at the Charles Jordan Community Center.",Juglans cinerea,Butternut,1N1E08AC  100,9009 N FOSS AVE,2018/10/05 17:22:59+00,2018/10/05 17:24:31+00,13.5,2018/10/08 23:07:59+00,1999,1999/10/21 00:00:00+00,Portland Parks & Recreation (University Park Community Center),PORTSMOUTH,51,2018/10/08 23:08:22+00,
180,45.52517438,-122.6279762,180,236,71,35,34,,Araucaria araucana,Monkey puzzle,1N1E36DB  3500,419 NE HAZELFERN PL,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,8.95,2018/08/10 00:00:00+00,2001,,"Private, Front Yard",LAURELHURST,35,2018/08/10 00:00:00+00,
181,45.52528516,-122.62697,181,237,74,38,37,,Araucaria araucana,Monkey puzzle,1N1E36DB  2000,415 NE LAURELHURST PL,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,9.79,2018/08/10 00:00:00+00,2001,,"Private, Front Yard",LAURELHURST,35,2018/08/10 00:00:00+00,
182,45.5511692,-122.6853947,182,238,106,107,51,,Quercus coccinea,Scarlet oak,1N1E21DD  3900,3922 N OVERLOOK BLVD,2018/09/11 00:00:00+00,2018/09/11 00:00:00+00,13.5,2018/09/11 00:00:00+00,2001,,"Private, Front Yard",OVERLOOK,47,2018/09/11 00:00:00+00,
183,45.55331692,-122.6816268,183,239,71,71,53,This tree is on N Mason St.,Pinus sabiniana,Gray pine,1N1E22CB  11600,4074 N MASSACHUSETTS AVE,2018/09/11 00:00:00+00,2018/09/11 00:00:00+00,13.9,2018/09/11 00:00:00+00,2001,,Right of Way,OVERLOOK,47,2018/09/11 00:00:00+00,
184,45.53648971,-122.6299752,184,240,89,98,61,,Ulmus glaevis,European white elm,1N1E25DC  7000,3331 NE HANCOCK ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.03,2018/08/10 00:00:00+00,2002,,Right Of Way,GRANT PARK,24,2018/08/10 00:00:00+00,
185,45.51775284,-122.6259754,185,241,31,50,34,,Acer palmatum,Japanese maple,1S1E01AB  3300,3652 SE ALDER ST,,,8.792,,2002,,"Private, Front Yard, Corner",SUNNYSIDE,63,,
186,45.4680331,-122.6568973,186,242,61,84,47,This tree is on SE 9th Ave.,Juglans regia,English walnut,1S1E23CB  2100,907 SE BIDWELL ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,12.4,2018/08/31 00:00:00+00,2003,,Right Of Way,SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
187,45.5786274,-122.7083261,187,243,88,74,29,"This tree is located about 100ft from the intersection of N Russet St and N Chautauqua Blvd, inside Columbia Park.",Quercus phellos,Willow oak,1N1E08DC  100,7701 N CHAUTAUQUA BLVD,2018/10/16 20:27:40+00,2018/10/16 20:28:44+00,7.7,2018/10/16 20:29:45+00,2003,,Portland Parks & Recreation (Columbia Park),PORTSMOUTH,51,2018/10/16 20:29:48+00,Needs new plaque
188,45.52179598,-122.7037926,188,244,82,73,31,This tree is southwest of a the brick restroom building visible from the intersection of SW Park Pl and SW Wright.,Quercus phellos,Willow oak,1N1E32    100,240 SW WRIGHT AVE,2019/09/10 18:55:35+00,2019/09/10 18:55:41+00,9,2019/09/10 18:55:45+00,2003,,Portland Parks & Recreation (Washington Park),ARLINGTON HEIGHTS,5,2019/09/10 21:51:37+00,"Damaged and needs replaced. Replaced with new hardware (screws, washers and springs)"
189,45.46555675,-122.7156297,189,245,114,57,47,,Pinus ponderosa,Ponderosa pine,1S1E20CA  6600,8143 SW 37TH AVE,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,12.4,2016/03/01 00:00:00+00,2003,,"Private, Front Yard",MULTNOMAH,43,,
190,45.50738598,-122.7009473,190,246,55,29,35,This tree is visible from Ravenswood Dr.,Metasequoia glyptostroboides,Dawn redwood,1S1E04CC  2600,2562 SW HILLCREST DR,,,9.2,,2003,,"Private, Rear Yard",SOUTHWEST HILLS,60,,
191,45.56984633,-122.6968691,191,248,51,69,55,,Umbellularia californica,Oregon myrtle,1N1E16CA  7700,2904 N PORTLAND BLVD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.31,2018/08/10 00:00:00+00,2003,,Right Of Way,ARBOR LODGE,2,2018/08/10 00:00:00+00,
192,45.55641837,-122.6503918,192,249,73,74,54,,Aesculus hippocastanum,Common horsechestnut,1N1E23AC  10900,1465 NE GOING ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,13.5,2016/03/01 00:00:00+00,2003,,Right Of Way,SABIN,56,2018/08/10 00:00:00+00,
193,45.58446021,-122.7061181,193,250,98,78,55,This tree is in the center of a public alley at the rear of this property.,Quercus garryana,Oregon white oak,1N1E08AD  12700,8516 N FOWLER CT,2018/10/05 16:55:20+00,2018/10/05 23:00:00+00,14.5,2018/10/08 22:46:55+00,2003,,Right Of Way,KENTON,32,2018/10/05 16:56:15+00,
194,45.49905707,-122.6544313,194,251,53,42,34,,Taxus baccata,English yew,1S1E11BD  13200,3345 SE MILWAUKIE AVE,2018/09/25 20:30:44+00,2018/09/25 20:22:57+00,9.1,2018/09/25 20:30:05+00,2003,,"Private, Front Yard",BROOKLYN,11,2018/09/25 20:30:08+00,
195,45.57147216,-122.6956674,195,252,77,64,95,This is the tree that was removed from list in 2000 because owner refused nomination (HT #28),Acer macrophyllum,Bigleaf maple,1N1E16BD  10100,6733 N GREELEY AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,24.6,2018/08/10 00:00:00+00,2003,,Right Of Way,ARBOR LODGE,2,2018/08/10 00:00:00+00,
196,45.54067677,-122.6492521,196,253,75,33,34,,Metasequoia glyptostroboides,Dawn redwood,1N1E26DB  1000,1617 NE BRAZEE ST,,,8.9,,2003,,"Private, Front Yard",IRVINGTON,31,,
197,45.57746601,-122.7031556,197,254,87,20,42,"This tree is partially visible N Lombard St and N Wabash Ave. It was planted from seed in 1948 by Ruth Hansen, a founder of the American Rhododendron Society, the Crystal Springs Rhododendron Garden, and the Oregon Native Plant Society.",Metasequoia glyptostroboides,Dawn redwood,1N1E08DD  9200,3515 N/ N LOMBARD ST,2018/10/16 21:04:54+00,2016/03/01 00:00:00+00,11.1,2016/03/01 00:00:00+00,2003,,"Private, Rear Yard",KENTON,32,,
198,45.52531622,-122.6277847,198,256,79,91,58,,Fraxinus americana,American ash,1N1E36DB  3300,412 NE HAZELFERN,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,15.29,2018/08/10 00:00:00+00,2003,,Right Of Way,LAURELHURST,35,2018/08/10 00:00:00+00,New plaque 2018
199,45.58634055,-122.7184225,199,257,40,50,37,,Aesculus californica,California buckeye,1N1E08BC  15200,8827 N. HAVEN,2018/10/08 23:31:30+00,2018/10/08 23:31:25+00,10.5,2018/10/08 23:35:06+00,2003,,Right Of Way,PORTSMOUTH,51,2018/10/08 23:35:12+00,
200,45.54122892,-122.6470073,200,258,115,70,54,,Ulmus minor,Smoothleaf elm,1N1E26AC  14300,2546 NE 18TH AVE,2019/09/09 15:31:04+00,2019/09/09 15:31:09+00,14.9,2019/09/09 15:31:16+00,2003,,Right Of Way,IRVINGTON,31,2019/09/09 21:53:15+00,"Adjusted with 1/2"" space "
201,45.55120109,-122.6875327,201,259,77,72,55,This tree is on a vacant lot to the south of this address.,Quercus garryana,Oregon white oak,1N1E21DC  500,south of 3969 N OVERLOOK TERR,2018/09/11 00:00:00+00,2018/09/11 00:00:00+00,14.4,2018/09/11 00:00:00+00,2004,,"Private, Undeveloped Lot",OVERLOOK,47,2018/09/11 00:00:00+00,
202,45.4863,-122.5117333,202,260,166,56,71,This tree is located along the Cedar Grove Trail in Powell Butte Nature Park.,Pseudotsuga menziesii,Douglas-fir,1S2E13    200,POWELL BUTTE NATURE PARK,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,18.8,2018/08/31 00:00:00+00,2004,,Portland Water Bureau,PLEASANT VALLEY,50,2018/08/31 00:00:00+00,
203,45.53923006,-122.6495111,203,261,96,66,54,,Aesculus hippocastanum 'Baumannii',Common horsechestnut,1N1E26DB  4800,1529 NE THOMPSON,2019/09/09 18:01:18+00,2019/09/09 18:01:07+00,14.3,2019/09/09 18:01:11+00,2004,,Right Of Way,IRVINGTON,31,2019/09/09 21:55:29+00,"Replaced nails with new hardware (screws, washers and springs)"
204,45.5573986,-122.6557529,204,262,112,81,63,,Liriodendron tulipifera,Tulip tree,1N1E23BD  8100,4807 NE 10TH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,15.8,2018/08/10 00:00:00+00,2004,,"Private, Front Yard",KING,34,2018/08/10 00:00:00+00,
205,45.43519726,-122.6994743,205,263,118,99,77,,Acer saccharinum,Silver maple,1S1E33CC  903,12456 SW ORCHARD HILL RD,2018/08/16 00:00:00+00,2018/08/16 00:00:00+00,20.03,2018/08/16 00:00:00+00,2004,,"Private, Rear Yard",ARNOLD CREEK,6,2018/08/16 00:00:00+00,
206,45.51569288,-122.6443706,206,264,82,83,41,,Betula nigra,River birch,1S1E02AD  2100,2104/2106 SE YAMHILL,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,10.7,2018/09/05 00:00:00+00,2004,,Right Of Way,BUCKMAN,12,2018/09/05 00:00:00+00,
207,45.48470751,-122.6034721,207,268,78,81,49,,Quercus garryana,Oregon white oak,1S2E18AD  14000,5813 SE STEELE ST,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,12.9,2018/09/06 00:00:00+00,2005,,Right Of Way,WOODSTOCK,66,2018/09/06 00:00:00+00,
208,45.53978015,-122.6473931,208,269,76,90,64,This is the south tree in a pair of Heritage Planetrees at this location.,Platanus x acerifolia,London planetree,1N1E26DB  8600,2407 NE 18TH AVE,2019/09/09 16:16:17+00,2019/09/09 16:16:24+00,15,2019/09/09 16:16:34+00,2005,,Right Of Way,IRVINGTON,31,2019/09/09 21:56:37+00,Good condition 
209,45.53986347,-122.647392,209,270,78,84,55,This is the north tree in a pair of Heritage Planetrees at this location.,Platanus x acerifolia,London planetree,1N1E26DB  8600,2407 NE 18TH AVE,2019/09/09 16:17:36+00,2019/09/09 16:17:41+00,15.8,2019/09/09 16:17:48+00,2005,,Right Of Way,IRVINGTON,31,2019/09/09 21:57:10+00,Good condition 
210,45.51300255,-122.6303753,210,271,73,75,38,,Carya illinoinensis,Pecan,1S1E01AC  21800,3329 SE MADISON ST,2018/08/24 00:00:00+00,2018/08/24 00:00:00+00,10.4,2018/08/24 00:00:00+00,2005,,"Private, Side Yard",SUNNYSIDE,63,2018/08/24 00:00:00+00,
211,45.48191989,-122.5512876,211,272,63,71,40,This tree is in an unimproved right of way adjacent to 5569 SE 109th.,Quercus garryana,Oregon white oak,1S2E15CA  2607,5559 SE 109TH AVE,2019/09/03 20:06:31+00,2019/09/03 20:06:58+00,10.8,2019/09/03 20:07:06+00,2005,,Right Of Way,LENTS,36,2018/09/04 00:00:00+00,Good condition 
212,45.54626273,-122.6605583,212,273,62,36,34,,Araucaria araucana,Monkey puzzle,1N1E26BB  7000,446 NE FARGO ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,8.91,2018/08/10 00:00:00+00,2005,,"Private, Front Yard",ELIOT,20,2018/08/10 00:00:00+00,
213,45.56145821,-122.6811958,213,274,111,115,69,This tree is on the east side of Patton Square City Park and is fully visible from N Maryland Ave.,Quercus rubra,Northern red oak,1N1E22BB  8800,5340 N INTERSTATE AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,18.1,2018/08/10 00:00:00+00,2005,,Portland Parks & Recreation (Patton Square),OVERLOOK,47,2018/08/10 00:00:00+00,
214,45.47130121,-122.6314762,214,275,69,62,46,,Acer platanoides,Norway maple,1S1E24BD  3800,7351 SE 31ST AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,11.93,2018/08/10 00:00:00+00,2005,,Right Of Way,EASTMORELAND,19,2018/08/10 00:00:00+00,
215,45.57656074,-122.7000067,215,276,128,62,132,This tree is partially visible from the street.,Sequoiadendron giganteum,Giant sequoia,1N1E16BB  2800,7404 N OATMAN AVE,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,34.5,2016/03/01 00:00:00+00,2005,,"Private, Rear Yard",ARBOR LODGE,2,,
216,45.51969441,-122.6968513,216,277,80,59,53,,Cedrus libani ssp. atlantica,Atlas cedar,1N1E33CD  7100,2190 SW KINGS CT,,,13.8,,2005,,"Private, Rear Yard",GOOSE HOLLOW,23,,
217,45.5134227,-122.6981144,217,278,76,57,30,,Carya laciniosa,Shellbark hickory,1S1E04BC  1500,1942 SW MONTGOMERY DR,,,7.75,,2005,,"Private, Front Yard",SOUTHWEST HILLS,60,,
